name,amount,disregarded
biliverdin,3,false
cyanate,3,false
D-tagaturonate,3,false
1D-myo-inositol 3-phosphate,3,false
meso-tartrate,3,false
a gamma-linolenoyl-[glycerolipid],3,false
N-acetyl-L-aspartate,3,false
K+[side 2],3,false
K+[side 1],3,false
2 L-ascorbate,3,false
5-methylaminomethyl-2-selenouridine34 in tRNA,3,false
5-methylaminomethyl-2-thiouridine34 in tRNA,3,false
a dihydroceramide,3,false
carotenoid beta-end group,3,false
[SoxY protein]-S-sulfosulfanyl-L-cysteine,3,false
UDP-beta-L-rhamnose,3,false
a flavonol 3-O-beta-D-glucoside,3,false
a very-long-chain acyl-CoA,3,false
"a very-long-chain trans-2,3-dehydroacyl-CoA",3,false
"a 1,2-diacyl-3-O--sn-glycerol",3,false
zeatin,3,false
quinone,3,false
quinol,3,false
L-galactonate,3,false
sepiapterin,3,false
nitrobenzene,3,false
"D-arabinono-1,4-lactone",3,false
D-erythrulose,3,false
"15-cis-4,4'-diapophytoene",3,false
"(S)-2,3,4,5-tetrahydropyridine-2,6-dicarboxylate",3,false
a 1-linoleoyl-2-acyl-[glycerolipid],3,false
sinapoyl-CoA,3,false
3 diphosphate,3,false
2''-O-acetyl-ADP-D-ribose,3,false
kaempferol,3,false
dihydrochelirubine,3,false
artemisinic aldehyde,3,false
neryl diphosphate,3,false
N6-acetyl-N6-hydroxy-L-lysine,3,false
juvenile hormone III,3,false
phenylacetonitrile,3,false
(R)-mandelonitrile,3,false
3-hydroxypimeloyl-CoA,3,false
6-oxocyclohex-1-ene-1-carbonyl-CoA,3,false
1D-myo-inositol hexakisphosphate,3,false
4-coumarate,3,false
tuberculosinyl diphosphate,3,false
6-deoxy-6-sulfo-D-fructose,3,false
ent-isokaurene,3,false
N-carbamoylputrescine,3,false
O-carbamoyladenylate,3,false
precorrin-5,3,false
a medium-chain acyl-CoA,3,false
galactarate,3,false
pseudouridine 5'-phosphate,3,false
galactitol,3,false
3-deoxy-D-manno-octulosonate,3,false
D-arabinose,3,false
butan-1-ol,3,false
calcitriol,3,false
albendazole,3,false
cyclohex-1-ene-1-carbonyl-CoA,3,false
"1-deoxy-D-threo-hexo-2,5-diulose 6-phosphate",3,false
a 1-acyl-2-palmitoyl-[glycerolipid],3,false
N-acetyl-alpha-D-galactosamine 1-phosphate,3,false
cucurbitadienol,3,false
"3,5-diiodo-L-tyrosine",3,false
N-acyl-D-mannosamine,3,false
D-fructose 1-phosphate,3,false
"ent-3beta-hydroxycassa-12,15-dien-2-one",3,false
"ent-cassa-12,15-dien-2beta-ol",3,false
kynurenate,3,false
2-dehydro-3-deoxy-L-arabinonate,3,false
cephalosporin C,3,false
deacetylcephalosporin C,3,false
"7,8-dihydroneopterin",3,false
"dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose",3,false
tRNA,3,false
a (3R)-3-hydroxyacyl-[acyl-carrier protein],3,false
L-carnitinyl-CoA,3,false
pimeloyl-[acyl-carrier protein],3,false
"N,N'-diacetylchitobiose",3,false
7-chloro-L-tryptophan,3,false
"9,15,9'-tricis-zeta-carotene",3,false
"9,9'-dicis-zeta-carotene",3,false
n H+[side 1],3,false
n H+[side 2],3,false
(S)-ureidoglycolate,3,false
"N-acetyl-alpha-D-galactosaminyl-diphospho-ditrans,octacis-undecaprenol",3,false
7 isopentenyl diphosphate,3,false
7 diphosphate,3,false
D-xylonate,3,false
"7,9,7',9'-tetracis-lycopene",3,false
3-pyruvate,3,false
albaflavenone,3,false
testololactone,3,false
2-oxopent-4-enoate,3,false
"a [histone H3]-N6,N6,N6-trimethyl-L-lysine4",3,false
pentalenolactone F,3,false
D-hexose,3,false
4-nitrophenol,3,false
IDP,3,false
luteothin,3,false
nitric oxide,3,false
"2,4',7-trihydroxyisoflavanone",3,false
erythromycin D,3,false
2'-hydroxybiphenyl-2-sulfinate,3,false
"5,6,7,8-tetrahydrofolate",3,false
methane,3,false
oxidized electron acceptor,3,false
a [sulfatase]-3-oxo-L-alanine,3,false
2 glyoxylate,3,false
sinapate,3,false
1-O-sinapoyl-beta-D-glucose,3,false
an N-acetyl-L-cysteine-S-conjugate,3,false
protein-cysteine,3,false
N-carbamoyl-L-aspartate,3,false
S-adenosyl 3-propylamine,3,false
Nomega-methyl-L-arginine,3,false
4-hydroxyphenylacetaldehyde,3,false
4-amino-5-hydroxymethyl-2-methylpyrimidine,3,false
feruloylacetyl-CoA,3,false
narbomycin,3,false
allantoate,3,false
N-acetyl-D-mannosamine,3,false
all-trans-nonaprenyl diphosphate,3,false
sn-glycero-3-phosphocholine,3,false
alpha-D-glucose,3,false
cannabigerolate,3,false
1-deoxy-11-oxopentalenate,3,false
isopentenyl phosphate,3,false
2 -farnesyl diphosphate,3,false
protoporphyrinogen IX,3,false
protoporphyrin IX,3,false
3 H2O2,3,false
4-chlorobenzoyl-CoA,3,false
maleylacetate,3,false
"2',3,4,4',6'-pentahydroxychalcone 4'-O-beta-D-glucoside",3,false
D-sedoheptulose 7-phosphate,3,false
trans-resveratrol,3,false
hydroxyacetone,3,false
ribostamycin,3,false
5-nitrosalicylate,3,false
a protopanaxadiol-type ginsenoside with two glucosyl residues at position 3,3,false
2 ascorbate,3,false
"dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose",3,false
L-fucose,3,false
undecaprenyl phosphate,3,false
a,3,false
holo-[acyl-carrier protein],3,false
"1-hydroxy-1,2-dihydrolycopene",3,false
protochlorophyllide a,3,false
GlcMan9GlcNAc2-[protein],3,false
D-mannopyranose,3,false
GDP-glucose,3,false
neamine,3,false
"abieta-7,13-dien-18-ol",3,false
"abieta-7,13-dien-18-oate",3,false
"abieta-7,13-dien-18-al",3,false
"1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate",3,false
a 3-oxo-DELTA1-steroid,3,false
secologanin,3,false
3-sulfopyruvate,3,false
L-asparaginyl-tRNAAsn,3,false
a nucleoside triphosphate,3,false
dimethyl sulfone,3,false
bacteriochlorophyllide a,3,false
4-hydroxybutanoate,3,false
2-methylpropanoyl-CoA,3,false
2-dehydro-3-deoxy-D-arabinonate,3,false
2-aminobenzoylacetyl-CoA,3,false
artemisinate,3,false
(S)-1-pyrroline-5-carboxylate,3,false
2-acetolactate,3,false
a [DsbA protein] with reduced L-cysteine residues,3,false
a [DsbA protein] carrying a disulfide bond,3,false
"2,5-didehydro-D-gluconate",3,false
ethylamine,3,false
L-glutaminyl-tRNAGln,3,false
ferulate,3,false
nucleoside 5'-phosphate,3,false
5-formimidoyltetrahydrofolate,3,false
S-sulfanylglutathione,3,false
ferroheme o,3,false
[thyroglobulin]-3-iodo-L-tyrosine,3,false
4-hydroxybutanoyl-CoA,3,false
shikimate,3,false
[protein]-L-cysteine,3,false
H+[side 1],3,false
beta-D-glucosyl crocetin,3,false
protein L-glutamate,3,false
a 2'-deoxyribonucleoside 5'-phosphate,3,false
5 reduced acceptor,3,false
5 acceptor,3,false
hygromycin B,3,false
3-geranyl-3-[(Z)-2-isocyanoethenyl]-1H-indole,3,false
dehypoxanthine futalosine,3,false
"2,4-dichlorophenol",3,false
7-deoxyloganetate,3,false
arsenic triglutathione,3,false
3 glutathione,3,false
[heparan sulfate]-glucosamine 3-sulfate,3,false
versiconal,3,false
1-phosphatidyl-1D-myo-inositol 5-phosphate,3,false
an oleoyl-[glycerolipid],3,false
"2,3,5,6-tetrachlorohydroquinone",3,false
precorrin-4,3,false
2-oxo-3-propanoate,3,false
precorrin-6B,3,false
methylphosphonate,3,false
4-aminobenzoate,3,false
paromamine,3,false
[SAMP]-Gly-Gly,3,false
[SAMP]-Gly-Gly-AMP,3,false
Man8GlcNAc2-[protein],3,false
2-epi-5-epi-valiolone,3,false
ginsenoside Rb1,3,false
a [protein] with reduced L-cysteine residues,3,false
a [protein] carrying a disulfide bond,3,false
aceneuramate,3,false
L-xylulose 5-phosphate,3,false
"3,20-dimethyl-1,2,21,22-tetradehydro-2,3,20,21-tetrahydrobotryococcene",3,false
bisanhydrobacterioruberin,3,false
Mg2+,3,false
a flavonol,3,false
cyclic pyranopterin phosphate,3,false
4-hydroxytryptamine 4-phosphate,3,false
2 reduced flavodoxin,3,false
2 oxidized flavodoxin,3,false
red chlorophyll catabolite,3,false
"7,8-dihydroneopterin 2',3'-cyclic phosphate",3,false
5-aminolevulinate,3,false
spheroidene,3,false
D-proline,3,false
CDP-ethanolamine,3,false
ssDNA,3,false
N-formyl-L-kynurenine,3,false
formamide,3,false
D-erythrulose 4-phosphate,3,false
aclacinomycin T,3,false
alpha-linolenate,3,false
2-hydroxy-2-methylpropanenitrile,3,false
[protein]-N6-acetyl-L-lysine,3,false
(3S)-citryl-CoA,3,false
"beta-D-fructose 2,6-bisphosphate",3,false
pentalenolactone D,3,false
(S)-methylmalonyl-CoA,3,false
5'-oxoaverantin,3,false
3-hydroxyindolin-2-one,3,false
1/2 O2,3,false
a 12-hydroxyjasmonoyl-L-amino acid,3,false
sym-homospermidine,3,false
a long-chain acyl-[acyl-carrier protein],3,false
adenosylcobyric acid,3,false
quercetin 3-sulfate,3,false
guanine10 in tRNA,3,false
N2-methylguanine10 in tRNA,3,false
5 H+,3,false
UDP-beta-L-arabinofuranose,3,false
(E)-2-methylpropanal oxime,3,false
2 a mycocerosyl-[mycocerosic acid synthase],3,false
2 holo-[mycocerosic acid synthase],3,false
4-phospho-D-threonate,3,false
"2-cis,4-trans-xanthoxin",3,false
[dihydrolipoyllysine-residue acetyltransferase] lipoyllysine,2,false
[dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine,2,false
all-trans-retinol,2,false
"4,5-dihydroxyphthalate",2,false
questin,2,false
2--sn-glycerol 3-phosphate,2,false
chanoclavine-I aldehyde,2,false
N-formyl-L-glutamate,2,false
scopoletin,2,false
fraxetin,2,false
"6-oxo-1,4,5,6-tetrahydronicotinate",2,false
2-formylglutarate,2,false
N2-succinyl-L-arginine,2,false
-3-oxocholest-4-en-26-oate,2,false
CDP-1L-myo-inositol,2,false
L-threo-3-methylaspartate,2,false
"a 3',5'-dihydroxyflavanone",2,false
a 3'-hydroxyflavanone,2,false
tRNACys,2,false
O-phospho-L-seryl-tRNACys,2,false
dTDP-alpha-D-glucose,2,false
UDP-N-acetyl-D-glucosamine,2,false
alpha-D-glucosamine 1-phosphate,2,false
terpentedienyl diphosphate,2,false
"D-galactaro-1,5-lactone",2,false
"D-galactaro-1,4-lactone",2,false
"8-amino-3,8-dideoxy-alpha-D-manno-octulosonate",2,false
beta-dihydromenaquinone-9,2,false
omega-hydroxy-beta-dihydromenaquinone-9,2,false
L-cysteinyl-tRNACys,2,false
an N--sphingoid base,2,false
"5,10-methenyltetrahydromethanopterin",2,false
dihydroxyfumarate,2,false
D-sorbitol 6-phosphate,2,false
xanthosine,2,false
7-methylxanthosine,2,false
5-hydroxy-L-tryptophan,2,false
validoxylamine A 7'-phosphate,2,false
validoxylamine A,2,false
3-methylfumaryl-CoA,2,false
glycocholate,2,false
"-3-chlorocyclohexa-3,5-diene-1,2-diol",2,false
camalexin,2,false
1--1D-myo-inositol,2,false
3-dehydro-D-glucose 6-phosphate,2,false
apulose,2,false
apulose 4-phosphate,2,false
a 2-oxoaldehyde,2,false
gallate,2,false
leachianone G,2,false
UDP-N-acetyl-3-O-,2,false
"7,8-diaminononanoate",2,false
"L-gulono-1,4-lactone",2,false
iminosuccinate,2,false
"pyridine-2,3-dicarboxylate",2,false
trans-p-hydroxycinnamate,2,false
D-glutamine,2,false
pyridoxamine,2,false
salutaridinol,2,false
-noroxomaritidine,2,false
2-hydroxy-2H-chromene-2-carboxylate,2,false
"menth-8-ene-1,2-diol",2,false
1-hydroxymenth-8-en-2-one,2,false
phenylethylamine,2,false
hydrogensulfite,2,false
adenine2503 in 23S rRNA,2,false
N5--L-glutamine,2,false
cytidine 5'-diphosphoramidate,2,false
6 oxidized ferredoxin,2,false
6 reduced ferredoxin,2,false
7 H+,2,false
"2,4-didehydro-3-deoxy-L-rhamnonate",2,false
2-acylglycerophosphocholine,2,false
beta-L-fucose 1-phosphate,2,false
a very-long-chain (3R)-3-hydroxyacyl-CoA,2,false
a very-long-chain 3-oxoacyl-CoA,2,false
"1D-myo-inositol-1,3,4-trisphosphate",2,false
"1D-myo-inositol 1,3,4,6-tetrakisphosphate",2,false
dodecanoate,2,false
L-arabinitol,2,false
L-ribulose,2,false
5-formyl-3-hydroxy-2-methylpyridine-4-carboxylate,2,false
"3-hydroxy-2-methylpyridine-4,5-dicarboxylate",2,false
"N,N-dimethyl-1,4-phenylenediamine",2,false
aklaviketone,2,false
chlorogenate,2,false
a pyrimidine base,2,false
(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate,2,false
an,2,false
a 3beta-hydroxysteroid,2,false
GDP-alpha-D-perosamine,2,false
L-threonate,2,false
a glutathione-S-conjugate,2,false
"5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate",2,false
6-methylsalicylate,2,false
pyridoxamine 5'-phosphate,2,false
pyridoxine 5'-phosphate,2,false
(R)-pantolactone,2,false
oxomalonate,2,false
demethylphylloquinone,2,false
demethylphylloquinol,2,false
an n-alkanal,2,false
(2S)-2-acetamido-4-aminobutanoate,2,false
ceramide,2,false
10-deoxysarpagine,2,false
3-oxoisoapionate,2,false
amicoumacin A,2,false
amicoumacin A 2-phosphate,2,false
a secondary alcohol,2,false
a ketone,2,false
levoglucosan,2,false
"UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hex-4-ulose",2,false
"3,5,7-trioxododecanoyl-CoA",2,false
"2,4-dihydroxy-6-pentylbenzoate",2,false
triglucosyl-enterobactin,2,false
"3-amino-2,3-dideoxy-scyllo-inosose",2,false
a ribonucleoside,2,false
scytalone,2,false
"1,3,6,8-tetrahydroxynaphthalene",2,false
"15,173-seco-F430-173-acid",2,false
raucaffricine,2,false
Se-methyl-L-selenocysteine,2,false
narcotine hemiacetal,2,false
17-O-acetylnorajmaline,2,false
"1,2-dihydrovomilenine",2,false
1-alkyl-2-acetyl-sn-glycero-3-phosphate,2,false
2-deoxy-scyllo-inosamine,2,false
3-deoxy-D-arabino-hept-2-ulosonate 7-phosphate,2,false
10-hydroxy-alpha-humulene,2,false
oxamate,2,false
acetophenone,2,false
[RNA] containing adenosine,2,false
"an [RNA fragment]-3'-guanosine-2',3'-cyclophosphate",2,false
an [RNA fragment]-3'-guanosine-3'-phosphate,2,false
L-arabinose,2,false
12alpha-hydroxy-3-oxochol-4-en-24-oyl-CoA,2,false
3-oxochol-4-en-24-oyl-CoA,2,false
4-demethylwyosine37 in tRNAPhe,2,false
L-rhamnonate,2,false
diphthamide-[translation elongation factor 2],2,false
itaconate,2,false
1-acyl-sn-glycero-3-phosphocholine,2,false
L-histidinol phosphate,2,false
"2-methyl-6-all-trans-nonaprenylbenzene-1,4-diol",2,false
"6-geranylgeranyl-2,3-dimethylbenzene-1,4-diol",2,false
"2,3-dimethyl-6-phytylbenzene-1,4-diol",2,false
an N-terminal-L-methionyl-L-tyrosyl-[protein],2,false
an N-terminal-Nalpha-acetyl-L-methionyl-L-tyrosyl-[protein],2,false
an N-terminal-L-methionyl-L-phenylalanyl-[protein],2,false
an N-terminal-L-methionyl-L-leucyl-[protein],2,false
an N-terminal-Nalpha-acetyl-L-methionyl-L-leucyl-[protein],2,false
"7alpha,12alpha-dihydroxy-3-oxochol-4-en-24-oyl-CoA",2,false
"D-glycero-beta-D-manno-heptose 1,7-bisphosphate",2,false
D-glycero-beta-D-manno-heptose 1-phosphate,2,false
2-furoyl-CoA,2,false
5-dehydro-4-deoxy-D-glucuronate,2,false
cobalt-precorrin-8,2,false
3-hydroxypropanal,2,false
phosphoethanolamine,2,false
ADP-glucose,2,false
(-)-alpha-pinene,2,false
"1,3,7-trimethylxanthine",2,false
a bacteriochlorophyllide e,2,false
a 7-bacteriochlorophyllide c,2,false
a -flavan-3-ol,2,false
an anthocyanidin with a 3-hydroxy group,2,false
sulfoquinovose,2,false
"6-deoxy-6-sulfo-D-glucono-1,5-lactone",2,false
2-succinate,2,false
a 3'-hydroxyflavonoid,2,false
an aromatic acid,2,false
3-hydroxypropanoyl-CoA,2,false
N-succinyl-L-glutamate,2,false
a long-chain acyl-[mycocerosic acid synthase],2,false
threo-3-hydroxy-D-aspartate,2,false
"dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose",2,false
dTDP-3-dehydro-6-deoxy-alpha-D-glucopyranose,2,false
3-oxo-3-ureidopropanoate,2,false
a 5'-diphospho-[mRNA],2,false
isolithocholate,2,false
17beta-estradiol,2,false
"androst-4-ene-3,17-dione",2,false
19-hydroxytestosterone,2,false
19-oxotestosterone,2,false
"19-hydroxyandrost-4-ene-3,17-dione",2,false
dolichyl D-xylosyl phosphate,2,false
N-acetyl-L-glutamyl 5-phosphate,2,false
UDP-N-acetylbacillosamine,2,false
"UDP-2-acetamido-2,6-dideoxy-alpha-D-xylo-hex-4-ulose",2,false
(S)-3-hydroxybutanoyl-CoA,2,false
7-carboxy-7-carbaguanine,2,false
L-phenylalanyl-tRNAPhe,2,false
tRNAPhe,2,false
a sugar,2,false
4-chlorophenylacetate,2,false
apo-[phycoerythrocyanin beta-subunit],2,false
1-amino-1-deoxy-scyllo-inositol,2,false
N-isopropylammelide,2,false
cyanuric acid,2,false
phospholipid olefinic fatty acid,2,false
pyrrole,2,false
coniferyl alcohol,2,false
coniferin,2,false
[DNA ligase]-N6--L-lysine,2,false
ethene,2,false
6-hydroxytryprostatin B,2,false
tryprostatin A,2,false
GDP-alpha-D-glucose,2,false
daunorubicin,2,false
8-demethyl-8-formylriboflavin 5'-phosphate,2,false
8-carboxy-8-demethylriboflavin 5'-phosphate,2,false
8-amino-8-demethylriboflavin 5'-phosphate,2,false
"3,4,5-trihydroxybenzoate",2,false
cadaverine,2,false
7alpha-hydroxycholest-4-en-3-one,2,false
chenodeoxycholate,2,false
RNA containing adenosine-cytidine,2,false
"an [RNA fragment]-3'-cytidine-2',3'-cyclophosphate",2,false
a 5'-a hydroxy-adenosine -3'-[RNA fragment],2,false
an [RNA fragment]-3'-cytidine-3'-phosphate,2,false
an all-trans-retinyl ester,2,false
11-cis-retinol,2,false
phloretin,2,false
dolichyl diphosphate,2,false
UDP-4-amino-4-deoxy-beta-L-arabinopyranose,2,false
UDP-beta-L-threo-pentapyranos-4-ulose,2,false
soyasapogenol B 3-O-beta-D-glucuronide,2,false
ribitol,2,false
4-sulfobenzoate,2,false
App-tRNAHis,2,false
pppGp-tRNAHis,2,false
pGp-tRNAHis,2,false
p-tRNAHis,2,false
"L-arabinono-1,4-lactone",2,false
a 1-acyl-sn-glycerol 3-phosphate,2,false
a 1-acyl-sn-glycerol,2,false
orcinol,2,false
"naphthalene-1,2-diol",2,false
Hg2+,2,false
L-glutamyl-[BtrI acyl-carrier protein],2,false
4-amino butanoyl-[BtrI acyl-carrier protein],2,false
UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-L-glutamate,2,false
tRNAGlu,2,false
L-glutamyl-tRNAGlu,2,false
spermine,2,false
4-hydroxybenzoyl-CoA,2,false
thebaine,2,false
"dTDP-4-amino-4,6-dideoxy-alpha-D-glucose",2,false
phosphonate,2,false
4-hydroxycinnamoyl-CoA,2,false
"an anthocyanidin 3,5-di-O-beta-D-glucoside",2,false
2-[-2 hydroxypropanoate,2,false
staphyloferrin B,2,false
phthalate,2,false
a [protein]-L-lysine,2,false
2-C-methyl-D-erythritol 4-phosphate,2,false
polyvinyl alcohol,2,false
oxidized polyvinyl alcohol,2,false
"1,4-dihydroxy-2-naphthoate",2,false
a demethylmenaquinol,2,false
"1,2-diacyl-3-beta-D-galactosyl-sn-glycerol",2,false
N8-acetylspermidine,2,false
urocanate,2,false
carboxynorspermidine,2,false
carboxyspermidine,2,false
products of ATP breakdown,2,false
2 reduced rubredoxin,2,false
2 oxidized rubredoxin,2,false
N-acetyl-D-muramate,2,false
protein L-arginine,2,false
(E)-but-2-enoyl-CoA,2,false
D-galacturonate,2,false
adenylyl-molybdopterin,2,false
cobalt-precorrin-6B,2,false
cobalt-precorrin-6A,2,false
pantetheine,2,false
pantetheine 4'-phosphate,2,false
3-ureidopropanoate,2,false
4-amino-4-deoxyprephenate,2,false
ergosterol,2,false
phosphonoacetaldehyde,2,false
2 ferricytochrome c-553,2,false
2 ferrocytochrome c-553,2,false
adenosine-5'-diphospho-5'-[DNA],2,false
UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate,2,false
4-hydroxybenzyl alcohol,2,false
pre-alpha-onocerin,2,false
"S,S-dimethyl-beta-propiothetin",2,false
alpha-D-glucopyranose 1-phosphate,2,false
N5-[(S)-citryl]-D-ornithine,2,false
futalosine,2,false
cobalt-precorrin-7,2,false
methyl aklanonate,2,false
"dTDP-4-dehydro-2,3,6-trideoxy-alpha-D-hexopyranose",2,false
monacolin J acid,2,false
"2-methylpropane-1,2-diol",2,false
CMP-N-acetyl-beta-neuraminate,2,false
hippurate,2,false
demethylsuberosin,2,false
carnosine,2,false
5-oxopentanoate,2,false
lipid IIA,2,false
5-chloro-1H-pyrrole-2-carbonyl-[PltL peptidyl-carrier protein],2,false
"4,5-dichloro-1H-pyrrole-2-carbonyl-[PltL peptidyl-carrier protein]",2,false
1H-pyrrole-2-carbonyl-[PltL peptidyl-carrier protein],2,false
2 chloride,2,false
leukotriene C4,2,false
erythrodiol,2,false
oleanolic aldehyde,2,false
N-succinyl-L-glutamate 5-semialdehyde,2,false
L-arginyl-tRNAArg,2,false
tRNAArg,2,false
ecgonine methyl ester,2,false
trans-4-coumaroyl-CoA,2,false
1H-pyrrole-2-carbonyl-[Bmp1 peptidyl-carrier protein],2,false
5-bromo-1H-pyrrole-2-carbonyl-[Bmp1 peptidyl-carrier protein],2,false
"4,5-dibromo-1H-pyrrole-2-carbonyl-[Bmp1 peptidyl-carrier protein]",2,false
"3,4,5-tribromo-1H-pyrrole-2-carbonyl-[Bmp1 peptidyl-carrier protein]",2,false
hydroxysqualene,2,false
11-hydroxyferruginol,2,false
2 thiosulfate,2,false
tetrathionate,2,false
adenosylcobinamide phosphate,2,false
[protein]-3-O--L-serine,2,false
[protein]-3-O--L-threonine,2,false
lutein,2,false
propan-2-ol,2,false
glucose 6-phosphate,2,false
D-glucitol,2,false
pre-sodorifen diphosphate,2,false
hydroxypyruvate,2,false
"3alpha-hydroxy-3,5-dihydromonacolin L acid",2,false
[dermatan]-4-O-sulfo-N-acetyl-D-galactosamine,2,false
cyclic ADP-ribose,2,false
2 H+[side 1],2,false
2 H+[side 2],2,false
nicotianamine,2,false
fluoride,2,false
protopanaxadiol,2,false
protopanaxatriol,2,false
"N,N-dimethylaniline N-oxide",2,false
"cyclohexane-1,3-dione",2,false
baicalin,2,false
baicalein,2,false
methyl acetate,2,false
UDP-D-galacturonate,2,false
S-methyl-1-thio-D-xylulose 5-phosphate,2,false
"6--7,8-dihydropterin",2,false
"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine",2,false
"UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose",2,false
an aliphatic desulfoglucosinolate,2,false
desulfoglucotropeolin,2,false
plasmenylcholine,2,false
4-nitrobenzoyl-CoA,2,false
7 CO2,2,false
8 CoA,2,false
5 H2O,2,false
"2-amino-4,5-dihydroxy-6-oxo-7-heptanoate",2,false
4-fumarylacetoacetate,2,false
validamycin A,2,false
5-amino-2-oxopentanoate,2,false
5-aminopentanamide,2,false
N6-methyladenine in mRNA,2,false
2 4-coumaroyl-CoA,2,false
"N1,N8-bis-spermidine",2,false
16 ATP,2,false
16 H2O,2,false
16 ADP,2,false
16 phosphate,2,false
UDP-D-glucuronate,2,false
O-phosphoethanolamine,2,false
N6-methyladenine in DNA,2,false
adenine in DNA,2,false
tryprostatin B,2,false
dIMP,2,false
